"ID","appointment","lgbq","depression2","anxiety2","lowses","fgen","struggle2","disability2","transfer2","stigma","extent_out","csi","age3","gender3","race5"
1855,"instructor",0,1,1,0,0,1,0,0,"2","none","depress","50+","woman","white"
186,"tenured",0,1,1,0,0,0,0,0,"3","all","depress","23-49","man","white"
1863,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","depress","23-49","woman","white"
1865,"instructor",0,1,0,0,0,0,0,0,"4","none","depress","23-49","woman","peer"
1871,"instructor",0,1,1,0,0,0,0,0,"4","none","depress","50+","woman","white"
1877,"instructor",0,1,1,0,0,0,0,0,"4","some","depress","23-49","man","white"
1878,"instructor",1,1,1,0,0,1,0,0,"3","all","depress","23-49","woman","white"
188,"tenuretrack",0,1,0,0,0,0,0,0,"2","none","depress","23-49","man","white"
1882,"tenuretrack",1,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
1885,"instructor",0,1,1,0,0,0,0,0,"2","some","depress","23-49","woman","white"
1887,"tenured",0,1,1,0,0,0,1,0,"2","none","depress","50+","woman","white"
1891,"tenured",1,1,1,1,1,1,0,0,"2","none","depress","50+","man","white"
1894,"instructor",0,1,1,0,0,1,0,0,"2","none","depress","23-49","woman","white"
1896,"instructor",0,1,1,0,1,0,0,0,"2","none","depress","50+","man","white"
1899,"tenuretrack",0,1,0,0,0,0,0,0,"2","none","depress","23-49","man","white"
1904,"tenured",0,1,0,0,0,0,0,0,"2","some","depress","50+","woman","white"
1911,"tenuretrack",0,1,1,0,0,1,0,0,"1","none","depress","23-49","woman","white"
1914,"instructor",0,1,1,0,1,1,0,0,"3","some","depress","50+","woman","white"
1921,"tenured",0,1,1,0,0,0,0,0,"2","all","depress","23-49","woman","white"
1923,"tenuretrack",1,1,1,0,0,0,0,0,"4","none","depress","23-49","man","white"
1924,"tenured",0,1,0,1,0,1,0,1,"1","none","depress","50+","man","white"
1925,"instructor",0,1,1,0,0,0,1,0,"3","some","depress","23-49","woman","white"
1929,"instructor",0,1,0,0,0,0,0,0,"2","some","depress","50+","man","white"
1930,"tenured",0,1,1,0,0,0,0,0,"4","none","depress","23-49","man","white"
1934,"tenuretrack",0,1,1,1,1,0,0,0,"1","none","depress","23-49","woman","asian"
1935,"instructor",0,1,0,0,0,0,0,0,"1","none","depress","50+","man","asian"
1941,"instructor",0,1,1,0,0,0,0,0,"1","none","depress","50+","man","white"
1953,"tenuretrack",1,1,1,0,0,0,0,0,"3","some","depress","23-49","man",NA
1956,"instructor",0,1,1,0,0,0,0,0,"3","none","depress","50+","man","peer"
1959,"tenured",0,1,1,0,0,1,1,0,"4","none","depress","50+",NA,"white"
1966,"instructor",1,1,1,1,1,0,0,0,"3","none","depress","23-49",NA,"white"
1967,"tenured",0,1,1,1,1,0,0,0,"2","all","depress","50+","woman","white"
1969,"tenuretrack",0,1,0,0,0,0,0,0,"4","none","depress","50+","woman","white"
1972,"tenuretrack",NA,1,1,0,0,0,0,0,"2","none","depress","23-49","man","white"
1978,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
1979,"tenured",1,1,1,0,0,0,1,0,"3","none","depress","23-49","woman","white"
1984,"tenured",0,1,1,0,0,0,1,0,"3","none","depress","50+","woman","peer"
1992,"instructor",0,1,1,1,0,0,0,0,"2","some","depress","23-49","woman","white"
1994,"tenuretrack",0,1,1,0,0,0,0,0,"4","none","depress","23-49","man","peer"
1999,"instructor",0,1,1,0,1,0,0,0,"2","all","depress","50+","woman","white"
20,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
2005,"tenured",0,1,0,0,0,0,1,0,"2","none","depress","50+","man","white"
2008,"tenured",1,1,1,0,0,0,0,0,"2","none","depress","23-49","man","white"
2012,"tenured",0,1,0,0,0,0,0,0,"3","some","depress","50+","man","white"
2015,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","man","white"
2018,"instructor",0,1,1,0,0,0,0,0,"2","all","depress","23-49","woman","white"
202,"instructor",0,1,1,0,0,0,0,0,"2","some","depress","23-49","woman","white"
2020,"instructor",0,1,1,0,0,1,0,1,"1","some","depress","23-49","woman","white"
2021,"tenured",0,1,1,1,1,0,0,0,"1","none","depress","50+","man",NA
2030,"tenured",0,1,1,1,1,0,0,0,"2","none","depress","23-49","man","white"
2031,"instructor",0,1,1,0,0,0,0,0,"2","none","depress","50+","man","white"
2034,"instructor",0,1,0,0,0,0,0,0,"1","none","depress","50+","woman","white"
2038,"tenured",0,1,1,0,0,1,0,1,"3","none","depress","50+","man","white"
2046,"instructor",1,1,1,0,0,0,0,0,"2","all","depress","23-49","woman","white"
2056,"instructor",0,1,1,1,0,0,0,0,"2","some","depress","23-49","woman","white"
2059,"tenuretrack",0,1,1,0,1,0,0,0,"1","none","depress","23-49","man","asian"
2062,"tenured",0,1,1,0,0,0,NA,0,"4","some","depress","23-49","woman","white"
2063,"tenuretrack",0,1,1,0,0,0,0,0,"3","some","depress","23-49","woman","white"
2075,"tenuretrack",NA,1,0,1,0,1,0,1,NA,"none","depress",NA,"woman","peer"
2081,"tenured",0,1,NA,1,1,1,0,0,NA,"none","depress",NA,"man","white"
209,"tenuretrack",0,1,1,0,0,0,1,0,"2","none","depress","23-49","woman","white"
214,"tenuretrack",0,1,1,0,0,0,0,1,"2","none","depress","23-49","man","white"
2144,"tenuretrack",0,1,1,0,0,0,0,0,NA,"none","depress",NA,"woman","white"
2147,"tenured",0,1,1,0,0,1,0,0,"3","some","depress","50+","woman","white"
215,"tenuretrack",0,1,1,0,0,0,NA,0,"4","none","depress","23-49","man",NA
2156,"tenuretrack",0,1,1,1,1,0,0,1,"3","none","depress","23-49","woman","asian"
2159,"instructor",0,1,1,1,1,1,0,0,"2","none","depress","23-49","man","peer"
2163,"tenured",0,1,1,0,0,0,0,0,"4","none","depress","50+","woman","white"
2165,"tenured",0,1,0,0,0,0,0,0,"3","none","depress","50+","man","white"
222,"tenured",0,1,0,0,0,0,0,0,"4","none","depress","50+","man","white"
228,"tenuretrack",1,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
23,"tenured",0,1,0,0,1,0,1,0,"2","none","depress","50+","man","white"
230,"instructor",0,1,1,1,1,0,1,0,"2","none","depress","50+","woman","white"
235,"tenured",0,1,1,0,0,0,0,0,"1","none","depress","50+","man","white"
239,"tenured",1,1,1,0,0,1,0,0,"3","none","depress","23-49","woman","white"
245,"tenured",0,1,0,0,1,0,0,0,"2","none","depress","50+","man","white"
253,"tenuretrack",0,1,0,0,1,0,0,0,"4","none","depress","23-49","man","white"
260,"tenured",0,1,0,0,0,0,0,0,"1","none","depress","50+","man","white"
27,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","man","white"
271,"instructor",0,1,1,0,0,0,0,0,"1","none","depress","50+","woman","white"
286,"instructor",0,1,0,0,0,0,0,0,"3","some","depress","23-49","woman","white"
291,"tenuretrack",1,1,1,0,1,1,1,0,"2","none","depress","23-49","man","peer"
298,"tenured",0,1,1,0,1,0,0,0,"2","none","depress","50+","man","white"
301,"tenuretrack",0,1,1,0,1,0,1,0,"1","none","depress","23-49","woman","white"
303,"tenured",0,1,1,0,0,1,1,0,"3","some","depress","50+","man","peer"
304,"tenured",0,1,1,0,1,0,0,0,"3","none","depress","23-49","woman","white"
307,"instructor",0,1,1,0,1,1,0,0,"3","some","depress","23-49","man","white"
309,"instructor",0,1,1,0,0,0,0,0,"2","none","depress","23-49","woman","asian"
315,"tenuretrack",0,1,1,0,0,0,1,0,"4","none","depress","23-49","woman","peer"
317,"instructor",0,1,1,1,1,0,0,0,"4","some","depress","23-49","woman","white"
323,"instructor",0,1,0,1,0,0,1,0,"1","none","depress","50+","man","asian"
324,"instructor",0,1,1,0,0,1,1,0,"4","some","depress","50+","woman","white"
326,"tenured",0,1,0,0,0,0,0,0,"1","none","depress","23-49","man","white"
328,"instructor",0,1,1,1,0,0,0,0,"1","none","depress","23-49","woman",NA
33,"tenuretrack",0,1,1,0,1,0,0,0,"3","none","depress","23-49","man","white"
332,"instructor",1,1,1,0,0,0,1,0,"3","all","depress","23-49",NA,"white"
333,"tenured",0,1,1,0,0,0,0,0,"2","none","depress","50+","woman","white"
334,"tenured",0,1,1,0,1,0,0,0,"2","some","depress","23-49",NA,"white"
335,"instructor",0,1,1,0,1,0,0,0,"2","none","depress","23-49","man","white"
337,"tenuretrack",0,1,0,1,1,0,0,0,"4","none","depress","23-49","woman",NA
341,"tenured",0,1,0,0,0,0,1,0,"2","none","depress","23-49","woman","white"
346,"instructor",0,1,1,0,0,1,0,0,"2","some","depress","23-49","woman","white"
354,"instructor",0,1,1,1,1,1,0,1,"1","none","depress","23-49","man","white"
355,"instructor",0,1,0,0,0,0,0,0,"1","some","depress","23-49","woman","asian"
359,"instructor",0,1,0,0,0,0,0,0,"2","none","depress","23-49","man","peer"
366,"instructor",0,1,0,0,0,0,0,0,"3","none","depress","50+","man","white"
375,"tenured",0,1,1,1,0,0,0,0,"3","some","depress","50+","man","asian"
379,"instructor",0,1,0,0,0,0,1,0,"4","none","depress","50+","man","white"
386,"tenured",0,1,0,0,0,0,0,0,"2","all","depress","23-49","man","white"
392,"instructor",1,1,0,0,0,0,0,0,"2","all","depress","23-49","woman",NA
393,"instructor",0,1,0,0,1,1,0,0,"3","none","depress","23-49","man","peer"
394,"instructor",0,1,1,0,0,1,0,0,"2","none","depress","50+","man","white"
396,"tenured",0,1,1,0,0,0,0,0,"1","none","depress","23-49","man","white"
398,"tenuretrack",NA,1,1,0,0,0,0,0,"2","all","depress","23-49","woman","white"
402,"instructor",NA,1,1,1,0,0,0,0,"3","some","depress","23-49","woman","white"
404,"instructor",0,1,1,0,1,0,0,1,"3","none","depress","50+","man","white"
41,"tenuretrack",0,1,1,1,1,0,0,0,"2","none","depress","23-49","man","white"
415,"tenured",0,1,0,1,1,0,0,0,"2","none","depress","50+","woman","white"
416,"tenuretrack",0,1,1,0,1,1,0,1,"3","none","depress","23-49","man","white"
418,"instructor",0,1,1,0,0,1,0,0,"3","none","depress","23-49","woman","white"
419,"tenured",0,1,1,0,1,1,0,0,"2","none","depress","23-49","woman","white"
420,"tenured",0,1,1,0,0,0,0,0,"4","none","depress","23-49","man","asian"
429,"instructor",0,1,1,0,0,0,0,1,"2","some","depress","23-49","woman","white"
433,"instructor",0,1,1,1,1,0,0,0,"2","none","depress","23-49","woman","white"
435,"tenured",0,1,0,1,1,0,0,0,"1","none","depress","50+","woman","white"
436,"tenured",0,1,1,0,0,0,0,0,"3","some","depress","50+","woman","white"
439,"instructor",0,1,1,0,0,0,0,1,"1","none","depress","23-49","man","white"
440,"instructor",1,1,1,0,0,0,0,0,"4","some","depress","23-49","woman","white"
454,"instructor",0,1,0,0,0,0,0,0,"3","some","depress","50+","woman","white"
474,"tenuretrack",0,1,1,0,0,0,0,0,NA,"none","depress",NA,"woman","white"
481,"instructor",0,1,1,0,0,1,0,0,NA,"none","depress",NA,"woman","white"
488,"tenuretrack",0,1,1,0,0,1,1,0,NA,"some","depress",NA,"woman","white"
49,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
501,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","man","white"
506,"tenured",0,1,1,0,0,0,0,0,"4","none","depress","50+","woman","white"
508,"instructor",0,1,1,0,0,0,0,0,"2","some","depress","23-49","man","white"
510,"tenuretrack",0,1,1,0,0,0,1,0,"1","none","depress","23-49","man","asian"
513,"tenuretrack",1,1,0,1,1,0,0,0,"4","none","depress","23-49","man","white"
518,"tenured",0,1,1,1,1,0,0,0,"3","none","depress","50+","woman","white"
521,"tenured",0,1,0,0,0,0,0,0,"1","none","depress","23-49","man","white"
522,"tenured",0,1,1,0,0,0,0,0,"1","none","depress","50+","man","white"
529,"instructor",0,1,0,0,0,1,0,0,"4","none","depress","50+","man","white"
53,"instructor",0,1,1,1,0,0,1,0,"3","none","depress","23-49","woman","peer"
530,"instructor",0,1,1,0,0,0,0,0,"3","some","depress","50+","man","white"
533,"tenured",0,1,1,0,0,1,0,1,"3","none","depress","50+","man","white"
534,"tenured",0,1,0,0,0,0,0,0,"3","some","depress","50+","woman","white"
537,"tenuretrack",1,1,1,0,0,0,NA,0,"4","none","depress","23-49",NA,"white"
54,"tenuretrack",0,1,0,0,0,1,0,0,"4","none","depress","23-49","woman","peer"
542,"instructor",0,1,1,0,0,0,0,0,"4","none","depress","23-49","woman","peer"
543,"tenured",0,1,1,0,1,0,0,0,"1","none","depress","50+","man",NA
544,"tenuretrack",0,1,1,0,0,0,0,0,"1","none","depress","23-49","woman","white"
553,"tenured",1,1,1,0,1,1,0,0,"3","some","depress","23-49",NA,"asian"
562,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","man","white"
566,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","depress","23-49","man","white"
569,"tenured",0,1,0,0,0,0,0,0,"2","none","depress","50+","woman","white"
570,"tenured",0,1,1,1,1,0,0,0,"3","none","depress","23-49","woman","white"
571,"tenuretrack",0,1,1,1,0,0,0,0,"3","none","depress","23-49","woman","white"
573,"tenured",0,1,0,0,0,0,0,0,"2","some","depress","23-49","man","white"
575,"tenured",0,1,1,0,0,0,0,0,"2","none","depress","23-49","man","white"
577,"instructor",0,1,1,1,1,0,0,0,"2","none","depress","50+","woman","white"
582,"instructor",0,1,1,0,0,0,0,0,"2","some","depress","23-49","man","white"
584,"instructor",0,1,0,1,0,1,0,0,"1","none","depress","50+","woman","white"
585,"tenured",0,1,1,0,0,0,0,0,"3","some","depress","23-49","man","white"
591,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","depress","23-49","man","white"
595,"instructor",0,1,1,1,1,0,0,0,"3","some","depress","50+","woman","white"
596,"instructor",0,1,1,0,1,0,0,0,"3","some","depress","50+","woman","white"
599,"tenuretrack",0,1,1,0,0,1,0,0,"2","none","depress","23-49","woman","peer"
6,"tenured",0,1,0,1,1,0,0,0,"4","none","depress","23-49","man","white"
601,"instructor",0,1,1,0,0,0,0,0,"2","none","depress","23-49","woman","white"
606,"tenured",0,1,1,0,0,0,0,0,"4","none","depress","50+","man","asian"
609,"instructor",0,1,0,0,0,0,0,0,"3","none","depress","23-49","woman",NA
61,"tenuretrack",0,1,1,0,0,0,0,0,"4","none","depress","23-49","man","white"
618,"tenured",0,1,1,0,0,0,0,0,"2","some","depress","50+","woman","white"
619,"instructor",0,1,1,0,0,0,0,0,"2","none","depress","23-49","man","white"
62,"tenuretrack",0,1,1,1,0,1,0,0,"1","none","depress","23-49","man","white"
622,"tenured",0,1,1,1,0,0,0,0,"3","none","depress","50+","woman","white"
632,"tenured",0,1,1,1,1,0,0,1,"3","none","depress","50+","man","peer"
635,"tenured",1,1,1,1,1,0,0,0,"2","none","depress","50+","woman","white"
638,"tenured",0,1,1,0,1,0,0,0,"3","none","depress","23-49","man","white"
645,"instructor",0,1,1,0,1,0,0,0,"1","none","depress","23-49","man","white"
65,"tenuretrack",0,1,1,1,1,0,0,0,"3","none","depress","50+","woman","peer"
651,"tenured",0,1,1,0,0,0,0,0,"1","none","depress","23-49","woman","asian"
656,"tenured",0,1,1,0,0,0,0,0,"2","none","depress","23-49","man","asian"
67,"instructor",0,1,0,0,0,1,0,0,"2","none","depress","23-49","woman","white"
676,"tenured",0,1,1,0,1,0,0,0,"3","none","depress","50+","man","white"
677,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","depress","23-49","man","white"
68,"tenured",0,1,1,0,0,0,0,0,"4","none","depress","23-49","man","white"
685,"instructor",0,1,1,0,0,0,0,0,"2","some","depress","50+","woman","white"
688,"tenured",0,1,0,0,0,0,0,0,"2","some","depress","50+","man","white"
690,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","depress","23-49","woman","white"
692,"tenuretrack",1,1,0,0,0,0,0,0,"2","none","depress","23-49","man","white"
695,"instructor",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
700,"tenured",0,1,1,0,1,0,0,0,"2","none","depress","23-49","man","white"
707,"tenured",0,1,1,1,0,1,1,1,"3","all","depress","50+","man","white"
709,"tenuretrack",1,1,1,1,0,0,1,1,"4","some","depress","23-49","woman","white"
711,"tenured",0,1,0,0,0,0,0,0,"2","none","depress","50+","man","white"
712,"instructor",0,1,1,0,0,0,0,0,"2","none","depress","23-49","woman","white"
715,"instructor",0,1,1,1,1,1,0,1,"1","none","depress","23-49","woman","white"
717,"tenuretrack",0,1,0,0,0,0,0,0,"3","none","depress","23-49","man","asian"
719,"tenured",0,1,1,1,0,0,1,0,"2","some","depress","23-49","woman","white"
726,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
730,"instructor",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman",NA
733,"tenured",1,1,NA,0,0,1,0,0,"2","none","depress","50+","man","white"
74,"tenuretrack",0,1,1,0,1,0,0,0,"2","none","depress","23-49","man","white"
744,"instructor",0,1,1,0,1,0,0,0,"3","some","depress","23-49","woman","white"
747,"tenured",0,1,1,0,0,0,0,0,"4","none","depress","23-49","woman","white"
75,"tenured",1,1,0,0,0,0,0,0,"3","none","depress","23-49","man","white"
756,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
76,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","50+","woman","white"
768,"tenuretrack",0,1,0,1,0,0,0,0,"2","none","depress","23-49","woman","white"
770,"instructor",0,1,0,0,0,1,0,0,"2","all","depress","23-49","man","white"
777,"instructor",1,1,1,1,1,1,1,0,"4","some","depress","23-49","man","white"
779,"tenuretrack",0,1,1,0,0,0,0,0,"1","none","depress","23-49","woman","white"
781,"instructor",1,1,0,0,0,0,0,0,"3","all","depress","23-49","man","white"
784,"instructor",0,1,0,1,1,0,0,0,"3","none","depress","23-49","woman","white"
789,"tenured",1,1,1,0,1,0,0,0,"3","none","depress","50+","man","white"
790,"tenured",0,1,1,1,1,0,1,1,"3","none","depress","50+",NA,"white"
791,"tenured",0,1,1,0,0,1,0,0,"3","none","depress","23-49","man","peer"
793,"instructor",0,1,1,0,0,0,0,0,"1","none","depress","23-49","woman",NA
80,"tenuretrack",0,1,1,0,0,0,1,0,"3","none","depress","23-49","woman","white"
806,"instructor",0,1,0,0,0,1,0,0,"3","none","depress","23-49","woman","white"
809,"tenured",0,1,0,0,0,0,0,0,"3","some","depress","23-49","man","white"
815,"tenured",0,1,1,0,1,1,0,0,"3","none","depress","23-49","man","white"
820,"instructor",0,1,1,0,0,1,1,0,"3","none","depress","23-49","man","asian"
83,"tenured",0,1,0,0,1,0,0,0,"2","none","depress","50+","man","white"
834,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","depress","23-49","man","white"
835,"tenured",0,1,0,1,1,0,0,1,"3","none","depress","23-49","man","white"
842,"tenuretrack",0,1,1,0,0,0,0,0,"3","some","depress","23-49","woman","white"
843,"tenured",0,1,0,0,0,0,0,0,"1","none","depress","23-49","woman","white"
846,"instructor",0,1,1,0,0,0,0,0,"3","none","depress","23-49","man","white"
85,"instructor",1,1,1,0,1,0,0,0,"4","none","depress","23-49","man","white"
851,"tenured",0,1,1,0,0,0,0,0,"2","none","depress","23-49","man","peer"
862,"instructor",0,1,1,1,1,0,0,0,"3","some","depress","23-49","man","white"
864,"tenuretrack",0,1,1,0,0,1,0,0,"1","none","depress","23-49","man","white"
870,"tenured",0,1,1,0,0,1,1,0,"4","none","depress","50+","woman","white"
872,"tenured",0,1,0,0,0,0,0,0,"1","some","depress","23-49","man","white"
874,"tenured",0,1,1,0,1,0,0,0,"2","all","depress","50+","man","white"
879,"instructor",0,1,1,0,0,0,0,1,"1","none","depress","23-49","woman","white"
887,"tenuretrack",0,1,1,1,1,0,0,1,"4","none","depress","23-49","woman","white"
888,"instructor",0,1,0,0,0,0,0,0,"3","none","depress","23-49","woman","white"
89,"instructor",0,1,0,1,1,0,0,0,"4","some","depress","23-49","woman","asian"
892,"tenuretrack",0,1,1,1,0,1,0,1,"4","none","depress","23-49","man","white"
9,"instructor",0,1,1,0,0,1,0,0,"3","some","depress","23-49","woman","white"
901,"instructor",0,1,1,1,0,0,0,0,"2","some","depress","23-49","woman","white"
904,"instructor",0,1,1,0,0,1,0,0,"4","some","depress","23-49","man","white"
912,"tenured",0,1,0,0,0,0,0,0,"3","some","depress","23-49","woman","white"
914,"tenured",0,1,1,1,1,0,0,0,"4","some","depress","50+","woman","white"
917,"tenured",0,1,0,0,1,0,0,1,"3","all","depress","50+","man","white"
918,"instructor",0,1,1,0,0,0,0,0,"2","none","depress","50+","woman","white"
924,"instructor",0,1,0,0,0,1,0,0,"3","some","depress","50+","woman",NA
93,"tenuretrack",1,1,1,0,0,0,1,1,"3","some","depress","23-49","woman","white"
934,"instructor",0,1,0,0,1,1,0,0,"3","none","depress","50+","man","white"
935,"tenuretrack",0,1,0,0,1,0,0,0,"2","none","depress","23-49","man","white"
94,"tenured",0,1,0,0,0,0,1,0,"3","none","depress","50+","man","white"
943,"tenured",1,1,1,0,0,0,0,0,"3","none","depress","50+","man","white"
946,"instructor",0,1,0,1,1,0,0,1,"3","some","depress","23-49","man","white"
951,"tenuretrack",0,1,1,0,1,0,0,0,"2","some","depress","23-49","woman","white"
952,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
956,"tenured",0,1,0,1,1,0,0,0,"2","none","depress","23-49","woman","white"
957,"tenured",0,1,1,0,1,0,0,0,"4","none","depress","23-49","woman","white"
96,"tenured",0,1,0,0,0,0,0,0,"2","none","depress","23-49","man",NA
962,"tenured",1,1,1,0,0,0,1,0,"4","some","depress","50+","woman","white"
980,"tenuretrack",0,1,1,0,0,0,0,0,"1","some","depress","23-49","man","white"
982,"tenured",0,1,1,0,1,0,0,1,"1","some","depress","23-49","man","white"
985,"instructor",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
99,"tenuretrack",0,1,1,1,0,0,0,0,"3","all","depress","23-49","woman","asian"
994,"tenured",0,1,1,0,0,0,0,0,"3","none","depress","23-49","woman","white"
998,"tenured",0,1,0,0,0,0,0,0,"2","none","depress","50+","man","white"
1002,"tenured",0,1,1,0,1,0,0,0,"3","none","anxiety","23-49","woman","white"
1003,"tenured",0,0,1,0,1,1,0,1,"3","some","anxiety","50+","man","white"
1005,"tenuretrack",0,0,1,0,0,1,1,0,"1","all","anxiety","23-49","woman","white"
1007,"tenuretrack",0,1,1,0,0,0,0,0,"2","some","anxiety","23-49","woman","white"
1008,"instructor",1,1,1,0,0,1,1,0,"2","some","anxiety","23-49","man","white"
101,"instructor",0,1,1,0,0,1,0,0,"3","some","anxiety","23-49","man","white"
1013,"instructor",0,1,1,1,1,0,0,0,"2","none","anxiety","23-49","man","white"
1014,"tenuretrack",0,0,1,0,0,0,0,0,"3","none","anxiety","23-49","woman","white"
1015,"tenuretrack",0,1,1,0,1,0,0,0,"4","some","anxiety","23-49","man","white"
102,"tenuretrack",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
1022,"tenuretrack",0,0,1,0,1,0,0,0,"2","none","anxiety","23-49","woman","white"
